id,name,pid,POIconv,Ipoint,mass,sigma_mass,Cx,sigma_Cx,Cy,sigma_Cy,Cz,sigma_Cz,Ixx,sigma_Ixx,Iyy,sigma_Iyy,Izz,sigma_Izz,Ixy,sigma_Ixy,Ixz,sigma_Ixz,Iyz,sigma_Iyz
C.1.1.2.3.3.2.3,Part 228,C.1.1.2.3.3.2,-,false,0.6940943061190191,0.28909372274994966,-54.334507742896676,28.721044428837228,87.44880226440728,28.23690002309109,-52.77128373272717,29.057750463592832,0.7778768636204603,0.37074144170588635,0.8285365676523015,0.3723953238821935,0.786388175813045,0.37017423652493897,0.042779019462823,0.02351283871158888,0.05916467742656986,0.022566176940390956,-0.040436065287044694,0.02209918015384651
C.1.1.2.3.3.2.4,Part 229,C.1.1.2.3.3.2,-,false,0.6398391010495834,0.28909372274994966,98.3718675095588,28.721044428837228,-42.11589437909424,28.23690002309109,-80.6726023554802,29.057750463592832,0.8736377868553544,0.37074144170588635,0.8523942566839732,0.3723953238821935,0.8865886617287865,0.37017423652493897,0.007195729646190966,0.02351283871158888,0.0664610558232108,0.022566176940390956,0.03868451980895579,0.02209918015384651
C.1.1.2.3.3.3,Subassembly 66,C.1.1.2.3.3,-,false,1.047543550181901,0.40884026350990615,-66.86771413010199,23.967454581746004,-47.68288646814449,20.5490213424658,-35.66197989664319,26.122690466669727,1865.6477528621513,1955.5215449163275,2799.0007476015253,2478.4675485640964,1203.2230714319753,1512.293424081309,-378.7280190058864,722.992398526252,1359.1446549913853,1229.2410809717348,482.09903281227105,901.5262994352415
C.1.1.2.3.3.3.1,Part 230,C.1.1.2.3.3.3,+,false,0.4732876319605857,0.28909372274994966,-31.702012661844492,28.721044428837228,-35.20986712537706,28.23690002309109,-80.42764598503709,29.057750463592832,0.5776282630512082,0.37074144170588635,0.612928435004331,0.3723953238821935,0.657295392667476,0.37017423652493897,0.047315951687357305,0.02351283871158888,-0.0209877133098088,0.022566176940390956,-0.025580359002634334,0.02209918015384651
C.1.1.2.3.3.3.2,Part 231,C.1.1.2.3.3.3,+,false,0.5742559182213154,0.28909372274994966,-95.85042209364474,28.721044428837228,-57.96284284442663,28.23690002309109,1.2327832635492086,29.057750463592832,0.6094341659991354,0.37074144170588635,0.5918451796024123,0.3723953238821935,0.5940358472508244,0.37017423652493897,-0.008256612516430856,0.02351283871158888,-0.00900113820804338,0.022566176940390956,-0.0053345997541966,0.02209918015384651
C.1.1.2.3.3.4,Subassembly 67,C.1.1.2.3.3,-,false,0.9842084242859855,0.40884026350990615,51.16227476574263,35.57400262589794,-14.017181109407279,27.37951722031038,56.157077078938215,28.41140796990721,29.070425851301945,198.46590610082572,286.23247162756974,1839.9033433500103,278.38731035357324,1791.3724643953258,-52.050843661814085,359.0409059153994,68.87911037359837,461.65501994295363,13.430888118923587,96.07386635679599
C.1.1.2.3.3.4.1,Part 232,C.1.1.2.3.3.4,-,false,0.04330555290146731,0.28909372274994966,-25.640655355527997,28.721044428837228,-28.993777837604284,28.23690002309109,75.9551013354212,29.057750463592832,0.043565605630665215,0.37074144170588635,0.048302207446119176,0.3723953238821935,0.05053253801369557,0.37017423652493897,0.0033737695972688793,0.02351283871158888,-0.003095254732756547,0.022566176940390956,-0.0007330748379831833,0.02209918015384651
C.1.1.2.3.3.4.2,Part 233,C.1.1.2.3.3.4,+,false,0.9409028713845182,0.28909372274994966,54.69717029482126,28.721044428837228,-13.32787531428039,28.23690002309109,55.245862528681755,29.057750463592832,1.111065119286856,0.37074144170588635,1.2257314538222586,0.3723953238821935,0.9732723834667619,0.37017423652493897,-0.05047023546156895,0.02351283871158888,-0.0034150040870669952,0.022566176940390956,-0.00023428343943622182,0.02209918015384651
C.1.1.2.3.4,Assembly 18,C.1.1.2.3,-,false,3.323058825741289,0.7648700959862226,-33.4868973654338,21.38983382203289,57.551927266181615,18.425056442157654,17.567782059957818,19.37484774500335,13212.692555714088,8250.096391863191,30505.687808489532,11907.56548276426,22902.04565992346,10527.698596436958,-2378.590704758287,4854.631926573994,-13097.11964782995,5821.467934394916,-2342.3133410631526,3799.5844838291764
C.1.1.2.3.4.1,Subassembly 68,C.1.1.2.3.4,-,false,2.14174658659962,0.5781874454998993,-9.326548477070675,27.706220588406108,45.73502595864985,21.97687781362273,20.75352532228529,23.51558188345588,11452.93475902588,7023.334255657797,26495.655053333816,10957.65715506586,17983.901994779502,9363.83566509534,-3920.8550128542397,4275.419110364019,-12784.181020867958,5390.762095002267,-2991.275598611973,3128.20512870414
C.1.1.2.3.4.1.1,Part 234,C.1.1.2.3.4.1,+,false,0.2811081306487322,0.28909372274994966,-27.522867592051625,28.721044428837228,59.66183729469776,28.23690002309109,19.088839506730437,29.057750463592832,0.4283722611925715,0.37074144170588635,0.4406517655099938,0.3723953238821935,0.4294795600464828,0.37017423652493897,0.013364300055362094,0.02351283871158888,0.007087496858972354,0.022566176940390956,-0.013233216165753982,0.02209918015384651
C.1.1.2.3.4.1.2,Part 235,C.1.1.2.3.4.1,-,false,0.07347928326041438,0.28909372274994966,-94.68974452465773,28.721044428837228,-51.4374659396708,28.23690002309109,-27.355687180534005,29.057750463592832,0.09184769553994289,0.37074144170588635,0.08356440776952441,0.3723953238821935,0.0973344283336313,0.37017423652493897,0.0017784309639501618,0.02351283871158888,-0.001244502880692563,0.022566176940390956,0.004280943903010156,0.02209918015384651
C.1.1.2.3.4.1.3,Part 236,C.1.1.2.3.4.1,-,false,0.862738692422863,0.28909372274994966,94.40713622607291,28.721044428837228,68.24324573390186,28.23690002309109,99.64995072223246,29.057750463592832,1.1817757892294176,0.37074144170588635,1.257720481406359,0.3723953238821935,1.0375093898927759,0.37017423652493897,0.03869749474441674,0.02351283871158888,0.0025811752327822715,0.022566176940390956,0.027866661974746687,0.02209918015384651
C.1.1.2.3.4.1.4,Part 237,C.1.1.2.3.4.1,-,false,0.9244204802676104,0.28909372274994966,-93.82002893835306,28.721044428837228,28.217578772455454,28.23690002309109,-48.54828384704888,29.057750463592832,1.291964255238476,0.37074144170588635,1.2932585161554613,0.3723953238821935,1.4997073295702223,0.37017423652493897,0.006319896740008379,0.02351283871158888,-0.06675934375577333,0.022566176940390956,-0.02549416487631085,0.02209918015384651
C.1.1.2.3.4.2,Subassembly 69,C.1.1.2.3.4,-,false,1.1813122391416693,0.5007250159521434,-77.29017227292594,24.75111697400508,78.97624439505509,31.350440489289706,11.791955371807886,33.82822136206128,857.3168977905092,3820.5810722721967,432.08632802761366,2355.3168185795216,560.0469040953789,1737.806703531257,-177.81400022830957,480.8243375483358,150.78089974058153,449.60678788715785,422.15560393882254,1868.5342202202494
C.1.1.2.3.4.2.1,Part 238,C.1.1.2.3.4.2,+,false,0.0019436514207627625,0.28909372274994966,-68.10006583109498,28.721044428837228,9.63552058674395,28.23690002309109,98.50059025920928,29.057750463592832,0.002584144316889135,0.37074144170588635,0.002689371680209796,0.3723953238821935,0.00271806309481121,0.37017423652493897,-8.529725864750898e-5,0.02351283871158888,-3.44165367412081e-5,0.022566176940390956,5.08053796833044e-5,0.02209918015384651
C.1.1.2.3.4.2.2,Part 239,C.1.1.2.3.4.2,+,false,0.9790661035573576,0.28909372274994966,-73.9092618227005,28.721044428837228,88.23915966786444,28.23690002309109,3.864906867966056,29.057750463592832,1.2407586676459126,0.37074144170588635,1.2054609125229616,0.3723953238821935,1.275079346344032,0.37017423652493897,-0.036854777886873635,0.02351283871158888,0.061095103961103514,0.022566176940390956,0.07972386482844457,0.02209918015384651
C.1.1.2.3.4.2.3,Part 240,C.1.1.2.3.4.2,-,false,0.2003024841635488,0.28909372274994966,-93.90502953901887,28.721044428837228,34.372543124482036,28.23690002309109,49.69749189913273,29.057750463592832,0.28662027833267745,0.37074144170588635,0.29221896998465985,0.3723953238821935,0.2688814984333837,0.37017423652493897,0.012961118038136304,0.02351283871158888,0.001663460913538437,0.022566176940390956,0.001974934410863552,0.02209918015384651
C.1.1.2.3.5,Assembly 19,C.1.1.2.3,-,false,6.064570502744056,1.0014500319042867,16.50907667505881,13.383536039059488,-21.77190951307458,12.75584356790396,12.809410167339315,13.009497008728966,35216.20402834881,10474.670755988576,36967.02321501229,12381.389666531612,37435.859347399455,11407.983675733878,-83.43151290140759,5471.428558425191,8061.855785321939,6132.6736687709445,3079.5469911087785,5089.643165724998
C.1.1.2.3.5.1,Subassembly 70,C.1.1.2.3.5,-,false,0.672759840320563,0.40884026350990615,61.867224221825836,20.77484999417757,-14.017417635788297,41.97417473763255,-7.775784225151657,23.560225738771372,2432.0457836145797,2353.9124040586244,191.94646023260879,475.69161424923004,2243.2567907699813,2209.642386802378,51.99226795199533,771.8957347904066,-15.104256847318748,225.41301125102586,652.5754274766327,935.764966388452
C.1.1.2.3.5.1.1,Part 241,C.1.1.2.3.5.1,-,false,0.40747015800722874,0.28909372274994966,60.78723571263254,28.721044428837228,32.55494451150298,28.23690002309109,-21.33576483465731,29.057750463592832,0.4791398664944725,0.37074144170588635,0.4639180009684186,0.3723953238821935,0.4648673295844197,0.37017423652493897,0.026220854424162734,0.02351283871158888,0.031630515653453,0.022566176940390956,0.012390263391158172,0.02209918015384651
C.1.1.2.3.5.1.2,Part 242,C.1.1.2.3.5.1,+,false,0.2652896823133342,0.28909372274994966,63.52602634578943,28.721044428837228,-85.54996876046062,28.23690002309109,13.051589811220765,29.057750463592832,0.3076657600595202,0.37074144170588635,0.2772827945777175,0.3723953238821935,0.32772355994094815,0.37017423652493897,0.007565802376756121,0.02351283871158888,0.003281872609789513,0.022566176940390956,0.000556871355465161,0.02209918015384651
C.1.1.2.3.5.2,Subassembly 71,C.1.1.2.3.5,-,false,1.8645965582812205,0.5007250159521434,24.761844493038083,18.300911269714792,-21.12554725379609,21.14036631658685,-22.155330813830894,18.28056202008535,5805.816790378122,3903.599959309232,2799.8362826090925,2521.3883182262384,5980.247337650177,3904.828660391052,1787.9648680110163,1856.8746080158855,637.2838863129118,1234.7523894235007,-2325.8234388035676,1892.2679493032624
C.1.1.2.3.5.2.1,Part 243,C.1.1.2.3.5.2,-,false,0.6740902617666871,0.28909372274994966,6.337791075929999,28.721044428837228,-39.97856080532074,28.23690002309109,-41.56942963600159,29.057750463592832,0.9120442700703385,0.37074144170588635,0.8352067696535924,0.3723953238821935,0.8566534960006296,0.37017423652493897,0.10909237505333497,0.02351283871158888,-0.07060637082347898,0.022566176940390956,-0.0173487109896762,0.02209918015384651
C.1.1.2.3.5.2.2,Part 244,C.1.1.2.3.5.2,+,false,0.5944403135681059,0.28909372274994966,66.01294544525445,28.721044428837228,-69.33551244437695,28.23690002309109,-38.90138026326895,29.057750463592832,0.6950740749304091,0.37074144170588635,0.7852348276637291,0.3723953238821935,0.6884946302404884,0.37017423652493897,0.04391105620897433,0.02351283871158888,0.0010093464096753483,0.022566176940390956,0.047806464977739126,0.02209918015384651
C.1.1.2.3.5.2.3,Part 245,C.1.1.2.3.5.2,+,false,0.5960659829464275,0.28909372274994966,4.4589875265955925,28.721044428837228,48.273782432079315,28.23690002309109,16.500426270067692,29.057750463592832,0.7515715892082144,0.37074144170588635,0.7149020029049378,0.3723953238821935,0.6442586150956495,0.37017423652493897,-0.012609304131748197,0.02351283871158888,-0.027343461633190867,0.022566176940390956,0.06778020234732142,0.02209918015384651
C.1.1.2.3.5.3,Subassembly 72,C.1.1.2.3.5,-,false,1.934354973759968,0.6464332159373649,26.32334016481258,25.840198772136112,17.837505433449213,19.989234944533685,2.2500838816994255,26.65104873968416,10465.97712216351,5913.790953611463,11032.561570196236,8253.319423823186,7860.865273248677,6035.366022771283,3178.3017237025056,2416.554566383518,2771.327406479765,3983.0376563463965,-1334.8952249673694,2456.65839473334
C.1.1.2.3.5.3.1,Part 246,C.1.1.2.3.5.3,-,false,0.426708983233897,0.28909372274994966,54.957071831449866,28.721044428837228,-26.894796872511506,28.23690002309109,40.740666817873716,29.057750463592832,0.5666966112309123,0.37074144170588635,0.45225350431721256,0.3723953238821935,0.5075383730044312,0.37017423652493897,0.03395526593589006,0.02351283871158888,-0.0037670822160265614,0.022566176940390956,-0.024623832317804326,0.02209918015384651
C.1.1.2.3.5.3.2,Part 247,C.1.1.2.3.5.3,-,false,0.03967274279939011,0.28909372274994966,-86.93004208616912,28.721044428837228,-4.279834823682904,28.23690002309109,-92.0446497388184,29.057750463592832,0.052361918914424724,0.37074144170588635,0.05453069445344211,0.3723953238821935,0.05101928682565523,0.37017423652493897,-0.0006893305535136083,0.02351283871158888,-0.00018528774769578868,0.022566176940390956,0.00012095919189205661,0.02209918015384651
C.1.1.2.3.5.3.3,Part 248,C.1.1.2.3.5.3,+,false,0.28528343165386466,0.28909372274994966,13.421092322096229,28.721044428837228,3.1691616401076317,28.23690002309109,67.5136974081397,29.057750463592832,0.27782003406544536,0.37074144170588635,0.36603044168395876,0.3723953238821935,0.375824505232686,0.37017423652493897,-0.001901370304835307,0.02351283871158888,0.002387921735145522,0.022566176940390956,-0.015419167725190856,0.02209918015384651
C.1.1.2.3.5.3.4,Part 249,C.1.1.2.3.5.3,+,false,0.7154089570406359,0.28909372274994966,65.5456108506769,28.721044428837228,3.2566203270107508,28.23690002309109,-69.9621846433729,29.057750463592832,0.8590745322381049,0.37074144170588635,0.8258846949842853,0.3723953238821935,0.9410905476130074,0.37017423652493897,-0.03242001221496807,0.02351283871158888,0.005518777833620126,0.022566176940390956,-0.006471231020192947,0.02209918015384651
C.1.1.2.3.5.3.5,Part 250,C.1.1.2.3.5.3,+,false,0.46728085903218014,0.28909372274994966,-42.38130250014365,28.721044428837228,91.84238146990538,28.23690002309109,45.81987471319735,29.057750463592832,0.6514667621166179,0.37074144170588635,0.6869592564301479,0.3723953238821935,0.6054931263830541,0.37017423652493897,-0.03015966653876525,0.02351283871158888,-0.024446808654346737,0.022566176940390956,-0.003821265151584969,0.02209918015384651
C.1.1.2.3.5.4,Subassembly 73,C.1.1.2.3.5,-,false,1.5928591303823052,0.40884026350990615,-24.227414536263808,28.432138411619437,-73.90507231874194,20.030909958761136,75.25656020718766,20.61464281647328,115.2513227674228,545.1640698353752,9610.088892812499,5599.496883762936,9605.547211309613,5597.132464640766,-720.3687041400841,2475.6920426742595,-750.3517005918521,2548.0213294725863,-56.542413594810284,272.2632593704321
C.1.1.2.3.5.4.1,Part 251,C.1.1.2.3.5.4,-,false,0.7736773352290038,0.28909372274994966,55.44500448741019,28.721044428837228,-67.89552294649184,28.23690002309109,81.51691113598645,29.057750463592832,0.9450998219769743,0.37074144170588635,0.9361747651469021,0.3723953238821935,0.9812421124642215,0.37017423652493897,-0.034573533211430515,0.02351283871158888,-0.05875326049368346,0.022566176940390956,0.0049728838083378775,0.02209918015384651
C.1.1.2.3.5.4.2,Part 252,C.1.1.2.3.5.4,-,false,0.8191817951533013,0.28909372274994966,-99.47413657791913,28.721044428837228,-79.58079921081662,28.23690002309109,69.34396345168352,29.057750463592832,1.0165200114908017,0.37074144170588635,0.8619024267732524,0.3723953238821935,0.9045909438979252,0.37017423652493897,-0.04499799537123948,0.02351283871158888,0.05661484550008761,0.022566176940390956,0.050151234001809805,0.02209918015384651
C.1.1.3,Element 3,C.1.1,-,false,124.21314944311953,4.5342578677466605,3.7271956212864645,3.088007854312033,7.282725153743474,2.9313484185990344,0.036789295927028016,3.06794248468618,732250.0763650603,54406.47144448591,773959.428078013,58036.15832067158,737221.3559228815,55279.2817655689,-12285.795577943542,25085.93719382096,33805.80546019256,26789.40014291999,6819.345597538704,25179.22372046592
C.1.1.3.1,Subsystem 6,C.1.1.3,-,false,21.954797007077605,1.7820933926902205,3.5817450438169205,7.203619353167992,31.355890453945488,6.120720597889054,-14.190464322917729,7.207565990613079,109609.11228444966,19735.44376745105,159531.60096202645,24744.35083083119,113961.6772143449,20418.002786741454,9129.865924363376,9095.287475116693,7716.417856287842,11609.914750308068,-10442.849615141573,8718.801558885412
C.1.1.3.1.1,Assembly 20,C.1.1.3.1,-,false,4.73517044808832,0.8176805270198123,-2.664654332809981,13.785598927091721,41.02021658167296,13.675646323798304,-6.997706504444773,15.23105115252286,28420.496424833866,9672.070764435859,32489.447081705668,10808.376023849916,20744.024213562,7981.348870993414,2428.6039444630674,3522.2977921952465,-6878.676018570835,5218.782726556674,-1411.3136397420951,4211.835459836796
C.1.1.3.1.1.1,Subassembly 74,C.1.1.3.1.1,-,false,2.6416965171946214,0.6464332159373649,10.901826405449638,19.239771017933617,33.42184311525554,19.390828347833548,6.475037744243574,18.91720123833353,15359.000739854351,7008.334677131809,18652.747279766645,8261.29699636686,15454.332244647787,6950.658856517474,145.17539578827362,2937.068755917562,-9157.328823366823,4106.044695149432,-458.1487756670187,3000.977603770748
C.1.1.3.1.1.1.1,Part 253,C.1.1.3.1.1.1,+,false,0.35033208354143425,0.28909372274994966,13.602188974618912,28.721044428837228,-65.77278128825128,28.23690002309109,-6.666752602905035,29.057750463592832,0.3451315091971734,0.37074144170588635,0.37349270270549456,0.3723953238821935,0.36684707891031126,0.37017423652493897,0.002415436040320097,0.02351283871158888,-0.027704416596818528,0.022566176940390956,-0.009512960607667983,0.02209918015384651
C.1.1.3.1.1.1.2,Part 254,C.1.1.3.1.1.1,+,false,0.37120659729721955,0.28909372274994966,-62.285100715234876,28.721044428837228,57.06980703398585,28.23690002309109,-43.37607226334512,29.057750463592832,0.49607162528760934,0.37074144170588635,0.4775353950779882,0.3723953238821935,0.4539264988517809,0.37017423652493897,-0.005497845660090447,0.02351283871158888,0.017209049791670917,0.022566176940390956,-0.02672127156081648,0.02209918015384651
C.1.1.3.1.1.1.3,Part 255,C.1.1.3.1.1.1,+,false,0.6543512409906834,0.28909372274994966,-51.047305250540376,28.721044428837228,64.39496669918299,28.23690002309109,-63.441044837236404,29.057750463592832,0.7911021543726762,0.37074144170588635,0.7677910643895419,0.3723953238821935,0.7822651732118955,0.37017423652493897,0.05353398171293455,0.02351283871158888,-0.022248246027141726,0.022566176940390956,0.05630771579297367,0.02209918015384651
C.1.1.3.1.1.1.4,Part 256,C.1.1.3.1.1.1,+,false,0.9333964975576382,0.28909372274994966,83.1282596103847,28.721044428837228,60.246955370530486,28.23690002309109,80.36078028380871,29.057750463592832,1.1941203888105794,0.37074144170588635,0.9467571635607344,0.3723953238821935,1.2086177127420223,0.37017423652493897,-0.10079783510275,0.02351283871158888,0.011651422040814175,0.022566176940390956,-0.06477818727760966,0.02209918015384651
C.1.1.3.1.1.1.5,Part 257,C.1.1.3.1.1.1,+,false,0.3324100978076458,0.28909372274994966,8.922457927837968,28.721044428837228,-24.73820853047073,28.23690002309109,6.15625623613596,29.057750463592832,0.4767158223678171,0.37074144170588635,0.4287285618635684,0.3723953238821935,0.4339084575214057,0.37017423652493897,0.006328744820123114,0.02351283871158888,0.01758982153966447,0.022566176940390956,-0.02893292084444509,0.02209918015384651
C.1.1.3.1.1.2,Subassembly 75,C.1.1.3.1.1,-,false,2.0934739308936985,0.5007250159521434,-19.783818984432358,18.668924058292845,50.608392687601345,18.637049090377207,-23.99858768743625,24.149099012418784,11631.933203482122,6199.840120361436,11652.387732165082,6322.237000863021,3844.9850234010464,3235.820051046183,1667.4879635916295,1596.9911652343908,3370.782589135948,2867.3747970863456,-1564.8496580401106,2725.294123476129
C.1.1.3.1.1.2.1,Part 258,C.1.1.3.1.1.2,-,false,0.9713401052930858,0.28909372274994966,11.97202461771667,28.721044428837228,19.448707485571504,28.23690002309109,-68.73131752945483,29.057750463592832,1.030563715857309,0.37074144170588635,1.0010890770162502,0.3723953238821935,1.147349795278835,0.37017423652493897,0.030591710421028935,0.02351283871158888,-0.0042139216655627115,0.022566176940390956,0.040984992218540586,0.02209918015384651
C.1.1.3.1.1.2.2,Part 259,C.1.1.3.1.1.2,+,false,0.6721225370683241,0.28909372274994966,-55.15542821958661,28.721044428837228,68.07067100889981,28.23690002309109,75.01546856947243,29.057750463592832,0.6224034653634422,0.37074144170588635,0.6288802860472109,0.3723953238821935,0.6216715156389743,0.37017423652493897,-0.002980722553823145,0.02351283871158888,0.0012678343995902587,0.022566176940390956,-0.012983322297216344,0.02209918015384651
C.1.1.3.1.1.2.3,Part 260,C.1.1.3.1.1.2,+,false,0.4500112885322887,0.28909372274994966,-35.49824417568743,28.721044428837228,91.78482885472476,28.23690002309109,-75.32815379090607,29.057750463592832,0.568529815188794,0.37074144170588635,0.5043313559220088,0.3723953238821935,0.5860855112191878,0.37017423652493897,0.023967253528599523,0.02351283871158888,0.0053934726510995795,0.022566176940390956,0.016128148044183502,0.02209918015384651
C.1.1.3.1.2,Assembly 21,C.1.1.3.1,-,false,6.4585098842883015,0.8176805270198123,-27.422124617296184,13.156381164481877,25.88825502955012,11.038894113833761,-21.866916856218445,12.423131694259718,26626.645142350786,10106.303250837092,44296.751005499995,12832.269823607736,33864.94211163425,11046.80896760236,1334.8088086198022,4961.151496385732,3750.267910123922,5966.326159012762,-7660.931059264119,4767.96072088524
C.1.1.3.1.2.1,Subassembly 76,C.1.1.3.1.2,-,false,1.610968574834522,0.40884026350990615,69.37372663420251,22.012081390018583,24.24372768667736,20.175403177398714,-37.294047367439774,20.880982086162714,131.08471800736248,587.077497312871,1653.8410119811933,2124.27653429017,1534.1974252451278,2040.8811255544156,-86.63789692751718,982.0778779467179,435.57880239021455,1054.7762493652856,24.707862652956624,285.4271821563574
C.1.1.3.1.2.1.1,Part 261,C.1.1.3.1.2.1,-,false,0.9208727725881618,0.28909372274994966,96.02795224636793,28.721044428837228,25.754825212061405,28.23690002309109,-44.89626814611256,29.057750463592832,1.1780845293487074,0.37074144170588635,1.468029121522247,0.3723953238821935,1.1407529997326853,0.37017423652493897,-0.04012158849002713,0.02351283871158888,0.010713916873302944,0.022566176940390956,0.002397577920364697,0.02209918015384651
C.1.1.3.1.2.1.2,Part 262,C.1.1.3.1.2.1,+,false,0.6900958022463601,0.28909372274994966,33.805982908234,28.721044428837228,22.227299585938454,28.23690002309109,-27.14954554103315,29.057750463592832,0.7588880408306196,0.37074144170588635,0.8862795417196262,0.3723953238821935,0.9004089994697978,0.37017423652493897,0.014127457032560888,0.02351283871158888,0.027891246430802874,0.022566176940390956,-0.01039358433194291,0.02209918015384651
C.1.1.3.1.2.2,Subassembly 77,C.1.1.3.1.2,-,false,3.6909713220461273,0.5781874454998993,-66.90261917407994,14.77137451055628,23.445848253993557,15.848723522168106,-30.280304687863858,17.520008733970354,22705.135491625617,9559.4080127513,16436.480072576032,8011.234572313236,9616.892084907871,5712.5826187943085,1499.8563123674571,2751.2889705753087,2332.518531502365,3650.023763615649,-6970.275726506686,4531.038461084472
C.1.1.3.1.2.2.1,Part 263,C.1.1.3.1.2.2,+,false,0.9413825466895942,0.28909372274994966,-84.61358374916017,28.721044428837228,45.72876738384366,28.23690002309109,-69.54333679750562,29.057750463592832,1.2695341479387285,0.37074144170588635,1.2036281343311614,0.3723953238821935,1.1547955480858163,0.37017423652493897,-0.06875479925575317,0.02351283871158888,-0.010738434992778009,0.022566176940390956,0.039220520668120984,0.02209918015384651
C.1.1.3.1.2.2.2,Part 264,C.1.1.3.1.2.2,+,false,0.953823660824215,0.28909372274994966,-55.915615474805236,28.721044428837228,-53.96787775680423,28.23690002309109,-85.33980087377131,29.057750463592832,0.9618780277315447,0.37074144170588635,0.9508211853745024,0.3723953238821935,0.9059315953604018,0.37017423652493897,0.0346433284407284,0.02351283871158888,0.024045305289706928,0.022566176940390956,-0.013406080941731473,0.02209918015384651
C.1.1.3.1.2.2.3,Part 265,C.1.1.3.1.2.2,-,false,0.9507657685515005,0.28909372274994966,-88.23057794943452,28.721044428837228,62.856541480869055,28.23690002309109,73.85254860855639,29.057750463592832,1.245257917211919,0.37074144170588635,1.1715836147943077,0.3723953238821935,1.088693176443494,0.37017423652493897,-0.023702967493313847,0.02351283871158888,0.06826779494755832,0.022566176940390956,-0.0012854224717464267,0.02209918015384651
C.1.1.3.1.2.2.4,Part 266,C.1.1.3.1.2.2,+,false,0.8449993459808175,0.28909372274994966,-35.575941717252135,28.721044428837228,41.66119294241071,28.23690002309109,-41.5553062222898,29.057750463592832,1.000740602264269,0.37074144170588635,1.0098566950774743,0.3723953238821935,0.8955893944788258,0.37017423652493897,-0.07052705647277463,0.02351283871158888,-0.02726766454590198,0.022566176940390956,-0.029959999045877584,0.02209918015384651
C.1.1.3.1.2.3,Subassembly 78,C.1.1.3.1.2,-,false,1.1565699874076527,0.40884026350990615,-36.25315210585073,25.79154634433539,35.97336476105772,20.916180192007538,26.471010178021967,22.387183939223892,299.3560818042556,739.4714123667427,1922.1522706981807,2054.1145948907065,1632.6261237822932,1859.7074668081862,-81.94453028604936,825.5806880745282,-691.1588926463769,980.1209328414119,-34.82680272011376,352.8544730138323
C.1.1.3.1.2.3.1,Part 267,C.1.1.3.1.2.3,-,false,0.3990789232524112,0.28909372274994966,-87.92814319022,28.721044428837228,33.370931120589375,28.23690002309109,4.518514405936003,29.057750463592832,0.4993905052332954,0.37074144170588635,0.4680890662663117,0.3723953238821935,0.5236262643573312,0.37017423652493897,0.035250958535723916,0.02351283871158888,-0.01848529808548552,0.022566176940390956,-0.007443518717315208,0.02209918015384651
C.1.1.3.1.2.3.2,Part 268,C.1.1.3.1.2.3,-,false,0.7574910641552415,0.28909372274994966,-9.028540784493089,28.721044428837228,37.34443890862167,28.23690002309109,38.036530604586005,29.057750463592832,1.085988324908633,0.37074144170588635,0.9411251785101542,0.3723953238821935,0.8765610911194566,0.37017423652493897,-0.036515027284567736,0.02351283871158888,0.08152323760279603,0.022566176940390956,-0.008338097411659216,0.02209918015384651
C.1.1.3.1.3,Assembly 22,C.1.1.3.1,-,false,7.178835646673571,1.081689663197327,40.48911827052698,11.996177847307651,26.11918186797147,9.914369713705224,-24.40753816147842,13.68328822676147,36406.41559549707,11474.992081328444,47069.07744970075,13724.623818036755,25148.6563808691,9447.171022015764,6836.25507176213,4024.3046271796825,3024.306995322408,6052.374942422058,2887.6857650339653,4766.7342356121435
C.1.1.3.1.3.1,Subassembly 79,C.1.1.3.1.3,-,false,2.895505491018062,0.5781874454998993,68.725719550301,15.648556222344574,20.346631151570175,14.954167508031205,-69.63704070737383,16.335868636104294,5496.676477674757,3816.7427214635773,6623.305258458119,4300.516008931383,4494.341872082425,3458.4468497858925,1172.3692352629805,1682.7657854102938,-1431.064118652118,2063.033683051891,1340.1200185984333,1795.742635689315
C.1.1.3.1.3.1.1,Part 269,C.1.1.3.1.3.1,-,false,0.7552149838383775,0.28909372274994966,16.30487642250955,28.721044428837228,41.70290273614228,28.23690002309109,-96.58639398403466,29.057750463592832,0.9806093264436713,0.37074144170588635,1.0074705016244765,0.3723953238821935,0.9560956446860153,0.37017423652493897,-0.08405008993904409,0.02351283871158888,-0.08412041250075607,0.022566176940390956,0.03650060023863229,0.02209918015384651
C.1.1.3.1.3.1.2,Part 270,C.1.1.3.1.3.1,-,false,0.6606783553028945,0.28909372274994966,86.63584208115935,28.721044428837228,12.109112739562988,28.23690002309109,-7.506129052489996,29.057750463592832,0.9930458614088498,0.37074144170588635,0.991372570388312,0.3723953238821935,0.9812374841152306,0.37017423652493897,0.0025908724554307046,0.02351283871158888,0.00018148602731744411,0.022566176940390956,0.0001964727865071506,0.02209918015384651
C.1.1.3.1.3.1.3,Part 271,C.1.1.3.1.3.1,+,false,0.6912593172150664,0.28909372274994966,88.21610664017498,28.721044428837228,-17.485354654490948,28.23690002309109,-65.57553191669285,29.057750463592832,0.6100052526675863,0.37074144170588635,0.6529572923972892,0.3723953238821935,0.678571295636607,0.37017423652493897,0.04316205983161274,0.02351283871158888,0.008023826489047753,0.022566176940390956,0.004693404630064313,0.02209918015384651
