shortName,name,parentShortName,POIconv,Ipoint,mass,sigma_mass,Cx,sigma_Cx,Cy,sigma_Cy,Cz,sigma_Cz,Ixx,sigma_Ixx,Iyy,sigma_Iyy,Izz,sigma_Izz,Ixy,sigma_Ixy,Ixz,sigma_Ixz,Iyz,sigma_Iyz
C.1.1.3.3.3.5.2,Part 374,C.1.1.3.3.3.5,+,False,0.49086345958150923,0.28909372274994966,-71.60062612965703,28.721044428837228,56.60618063993752,28.23690002309109,-78.87534759938717,29.057750463592832,0.6061484588404196,0.37074144170588635,0.554689354793227,0.3723953238821935,0.679233732908539,0.37017423652493897,0.026031544239559713,0.02351283871158888,-0.008043975478040356,0.022566176940390956,-0.059851779504421804,0.02209918015384651
C.1.1.3.3.3.5.3,Part 375,C.1.1.3.3.3.5,-,False,0.24642546586622485,0.28909372274994966,-84.09838699735701,28.721044428837228,-18.07793523184955,28.23690002309109,1.7397694289684296,29.057750463592832,0.30882200594334985,0.37074144170588635,0.3082591801718887,0.3723953238821935,0.29144252165497686,0.37017423652493897,0.014654766119721687,0.02351283871158888,-0.021475599004901584,0.022566176940390956,0.02084967314682651,0.02209918015384651
C.1.1.3.3.3.5.4,Part 376,C.1.1.3.3.3.5,-,False,0.6667201521121897,0.28909372274994966,-79.02822960168123,28.721044428837228,56.081335339695215,28.23690002309109,24.90436127409339,29.057750463592832,0.8349685941386452,0.37074144170588635,0.8474066305350284,0.3723953238821935,0.7989530974833681,0.37017423652493897,0.009647740900007574,0.02351283871158888,-0.03165659888702023,0.022566176940390956,0.01557464612257966,0.02209918015384651
C.1.1.3.3.4,Assembly 31,C.1.1.3.3,-,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C.1.1.3.3.4.1,Subassembly 113,C.1.1.3.3.4,-,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C.1.1.3.3.4.1.1,Part 377,C.1.1.3.3.4.1,-,False,0.16786196228140035,0.28909372274994966,85.8563244342804,28.721044428837228,16.847784537822008,28.23690002309109,68.2447683531791,29.057750463592832,0.18772929224369217,0.37074144170588635,0.16351796613933164,0.3723953238821935,0.18264884543448073,0.37017423652493897,0.002366922563690748,0.02351283871158888,-7.671349051615627e-05,0.022566176940390956,-0.013367497632409162,0.02209918015384651
C.1.1.3.3.4.1.2,Part 378,C.1.1.3.3.4.1,+,False,0.7761300614897627,0.28909372274994966,-40.10105608031154,28.721044428837228,-18.691003043204546,28.23690002309109,82.37731056287885,29.057750463592832,0.8337004375924344,0.37074144170588635,0.8948591043860825,0.3723953238821935,0.9861817588244333,0.37017423652493897,-0.0727409255035611,0.02351283871158888,0.05749437187098973,0.022566176940390956,-0.010528134551486382,0.02209918015384651
C.1.1.3.3.4.1.3,Part 379,C.1.1.3.3.4.1,+,False,0.3677954891961999,0.28909372274994966,6.675472250208259,28.721044428837228,-64.9044412188232,28.23690002309109,6.5065456088632345,29.057750463592832,0.45608195124425166,0.37074144170588635,0.4488835622870266,0.3723953238821935,0.5122677597952316,0.37017423652493897,-0.028238561556379542,0.02351283871158888,-0.003921683895963335,0.022566176940390956,0.046778849140629394,0.02209918015384651
C.1.1.3.3.4.1.4,Part 380,C.1.1.3.3.4.1,-,False,0.35258977467520164,0.28909372274994966,-42.390523571521044,28.721044428837228,19.009209191426635,28.23690002309109,34.90069201216102,29.057750463592832,0.35212763824570303,0.37074144170588635,0.3520464040277288,0.3723953238821935,0.3167711626335207,0.37017423652493897,0.004601997288405874,0.02351283871158888,0.0049188604272641405,0.022566176940390956,-0.018591595479338606,0.02209918015384651
C.1.1.3.3.4.1.5,Part 381,C.1.1.3.3.4.1,-,False,0.7519982337721158,0.28909372274994966,93.94692704081535,28.721044428837228,60.78961477614939,28.23690002309109,78.5638467874378,29.057750463592832,1.0658366598083429,0.37074144170588635,1.0515183722742143,0.3723953238821935,0.9352413116792168,0.37017423652493897,-0.03138950107287084,0.02351283871158888,-0.049741399104252855,0.022566176940390956,0.028469702048991283,0.02209918015384651
C.1.1.3.3.4.2,Subassembly 114,C.1.1.3.3.4,-,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C.1.1.3.3.4.2.1,Part 382,C.1.1.3.3.4.2,-,False,0.62546605390287,0.28909372274994966,2.355882665142417,28.721044428837228,-3.5654504783451557,28.23690002309109,25.43421327136457,29.057750463592832,0.6564305318742797,0.37074144170588635,0.7143324744289306,0.3723953238821935,0.7175145145447938,0.37017423652493897,-0.0146954903636636,0.02351283871158888,-0.01780526800032754,0.022566176940390956,-0.025956038590863963,0.02209918015384651
C.1.1.3.3.4.2.2,Part 383,C.1.1.3.3.4.2,-,False,0.14246590520720928,0.28909372274994966,-13.453342951834202,28.721044428837228,-45.40736894123256,28.23690002309109,-40.9826572984457,29.057750463592832,0.16077365099943794,0.37074144170588635,0.15703020875757595,0.3723953238821935,0.15542495318233188,0.37017423652493897,5.4811923751243034e-05,0.02351283871158888,-0.0028249315988940864,0.022566176940390956,0.00194954496673525,0.02209918015384651
C.1.1.3.3.4.2.3,Part 384,C.1.1.3.3.4.2,+,False,0.30736152279307133,0.28909372274994966,64.03149636462331,28.721044428837228,38.015674659982324,28.23690002309109,99.04580633156002,29.057750463592832,0.36714965255547966,0.37074144170588635,0.4088369471696716,0.3723953238821935,0.3272964155798288,0.37017423652493897,-0.004865696717759781,0.02351283871158888,0.04523094933536531,0.022566176940390956,0.010244793744234936,0.02209918015384651
C.1.1.3.3.4.2.4,Part 385,C.1.1.3.3.4.2,-,False,0.8813279117320199,0.28909372274994966,-53.15743167884648,28.721044428837228,10.442890552803874,28.23690002309109,-68.36772146634758,29.057750463592832,1.1694444186108524,0.37074144170588635,1.2350173669635875,0.3723953238821935,1.221708662038103,0.37017423652493897,0.03883823840806931,0.02351283871158888,0.021780530814033063,0.022566176940390956,0.03573074102659063,0.02209918015384651
C.1.1.3.3.4.2.5,Part 386,C.1.1.3.3.4.2,+,False,0.10937700319802389,0.28909372274994966,42.76658818125725,28.721044428837228,45.61534714885056,28.23690002309109,81.8830500356853,29.057750463592832,0.13144777401524757,0.37074144170588635,0.1344541654665131,0.3723953238821935,0.16944041406185276,0.37017423652493897,-0.004704860740521314,0.02351283871158888,-0.005551590956860193,0.022566176940390956,-0.004846641111376362,0.02209918015384651
C.1.1.3.3.4.3,Subassembly 115,C.1.1.3.3.4,-,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C.1.1.3.3.4.3.1,Part 387,C.1.1.3.3.4.3,-,False,0.1324007549379021,0.28909372274994966,-75.64562722109258,28.721044428837228,-14.837086573243141,28.23690002309109,-84.6807558555156,29.057750463592832,0.17553472010336704,0.37074144170588635,0.14803501730536697,0.3723953238821935,0.16591079093823602,0.37017423652493897,0.015232586893970855,0.02351283871158888,-0.0009567312334899193,0.022566176940390956,-0.01238921084133365,0.02209918015384651
C.1.1.3.3.4.3.2,Part 388,C.1.1.3.3.4.3,+,False,0.807151144518517,0.28909372274994966,7.701417431235313,28.721044428837228,-10.22597891278565,28.23690002309109,24.476659391075373,29.057750463592832,0.8202455337025117,0.37074144170588635,0.8113282285181346,0.3723953238821935,0.7152272549742393,0.37017423652493897,-0.00677213545481405,0.02351283871158888,-0.005947729133492619,0.022566176940390956,0.011259169536033297,0.02209918015384651
C.1.1.3.3.4.4,Subassembly 116,C.1.1.3.3.4,-,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C.1.1.3.3.4.4.1,Part 389,C.1.1.3.3.4.4,-,False,0.7139046251026447,0.28909372274994966,-87.40574680268764,28.721044428837228,-17.880180245265365,28.23690002309109,39.53604926355183,29.057750463592832,1.0309447711844637,0.37074144170588635,0.9377386227914168,0.3723953238821935,1.030668584191264,0.37017423652493897,-0.004976498780813686,0.02351283871158888,0.003565080235109526,0.022566176940390956,0.011396028594465521,0.02209918015384651
C.1.1.3.3.4.4.2,Part 390,C.1.1.3.3.4.4,-,False,0.295551092278678,0.28909372274994966,-33.12367140315473,28.721044428837228,-65.27239489369094,28.23690002309109,51.6985178925097,29.057750463592832,0.37477406366690624,0.37074144170588635,0.39944932687267626,0.3723953238821935,0.31260582175360674,0.37017423652493897,-0.014740451163008633,0.02351283871158888,0.006089068610954781,0.022566176940390956,-0.00154250272482289,0.02209918015384651
C.1.1.3.3.4.4.3,Part 391,C.1.1.3.3.4.4,-,False,0.817310900226701,0.28909372274994966,-47.937864949926734,28.721044428837228,-48.670189175754786,28.23690002309109,29.171191062778234,29.057750463592832,0.8674163361629236,0.37074144170588635,0.9735490142799794,0.3723953238821935,0.9580039967475,0.37017423652493897,-0.07595666677287743,0.02351283871158888,0.0028398898663351073,0.022566176940390956,0.0013683141854874232,0.02209918015384651
C.1.1.3.3.4.5,Subassembly 117,C.1.1.3.3.4,-,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C.1.1.3.3.4.5.1,Part 392,C.1.1.3.3.4.5,+,False,0.12312743554264308,0.28909372274994966,-13.61965243704617,28.721044428837228,-58.821651339530945,28.23690002309109,66.03744337335229,29.057750463592832,0.11273701249619117,0.37074144170588635,0.1339467200102361,0.3723953238821935,0.12687587134572648,0.37017423652493897,-0.0019741660899585184,0.02351283871158888,-0.0029936174079168154,0.022566176940390956,-0.0028560964563378696,0.02209918015384651
C.1.1.3.3.4.5.2,Part 393,C.1.1.3.3.4.5,-,False,0.6775872212552931,0.28909372274994966,91.47244468331337,28.721044428837228,-54.22576982527971,28.23690002309109,22.372767562046647,29.057750463592832,0.9057019679536699,0.37074144170588635,0.9133459686867721,0.3723953238821935,0.8425530044257208,0.37017423652493897,0.036452692810385504,0.02351283871158888,0.008803544887606823,0.022566176940390956,0.007259635117751276,0.02209918015384651
C.1.1.3.3.4.5.3,Part 394,C.1.1.3.3.4.5,-,False,0.0985529834907502,0.28909372274994966,-87.99872137606144,28.721044428837228,89.85906043089926,28.23690002309109,-32.657551718875766,29.057750463592832,0.13685297609509237,0.37074144170588635,0.11839772132804591,0.3723953238821935,0.12420754512393485,0.37017423652493897,-0.007056821975560023,0.02351283871158888,0.0011114850167873698,0.022566176940390956,0.0001008320147939265,0.02209918015384651
C.1.1.3.3.4.5.4,Part 395,C.1.1.3.3.4.5,+,False,0.8121832358497195,0.28909372274994966,-30.786744970828295,28.721044428837228,-77.6023690123111,28.23690002309109,-77.66235861927271,29.057750463592832,1.0780461154567795,0.37074144170588635,1.078477733319452,0.3723953238821935,1.1877220575344243,0.37017423652493897,0.014635663293714646,0.02351283871158888,0.08743197372177619,0.022566176940390956,-0.03052663406862784,0.02209918015384651
C.1.1.3.3.4.5.5,Part 396,C.1.1.3.3.4.5,+,False,0.4214078771804925,0.28909372274994966,92.66907656565309,28.721044428837228,54.915151139721274,28.23690002309109,-37.03661574982107,29.057750463592832,0.6136963861147711,0.37074144170588635,0.6108861521766994,0.3723953238821935,0.617636003029593,0.37017423652493897,0.009244017657946283,0.02351283871158888,-0.009184020189321615,0.022566176940390956,0.0013082082895758164,0.02209918015384651
C.1.1.3.4,Subsystem 9,C.1.1.3,-,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C.1.1.3.4.1,Assembly 32,C.1.1.3.4,-,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C.1.1.3.4.1.1,Subassembly 118,C.1.1.3.4.1,-,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C.1.1.3.4.1.1.1,Part 397,C.1.1.3.4.1.1,-,False,0.02372396921156906,0.28909372274994966,-89.363680081442,28.721044428837228,35.44211769476533,28.23690002309109,-89.64144736528397,29.057750463592832,0.033405870504254906,0.37074144170588635,0.02913846666516851,0.3723953238821935,0.03283746375896864,0.37017423652493897,0.0005528425961646448,0.02351283871158888,3.479115362449733e-05,0.022566176940390956,0.0013328242043395139,0.02209918015384651
C.1.1.3.4.1.1.2,Part 398,C.1.1.3.4.1.1,+,False,0.5919234012430534,0.28909372274994966,75.93101593665779,28.721044428837228,9.600986959412694,28.23690002309109,-26.528398552909493,29.057750463592832,0.770352850091484,0.37074144170588635,0.7259125163010768,0.3723953238821935,0.7313072816393326,0.37017423652493897,0.032472403891672996,0.02351283871158888,0.0302403569417911,0.022566176940390956,0.06243446399647014,0.02209918015384651
C.1.1.3.4.1.2,Subassembly 119,C.1.1.3.4.1,-,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C.1.1.3.4.1.2.1,Part 399,C.1.1.3.4.1.2,+,False,0.523581439486472,0.28909372274994966,50.42078816331923,28.721044428837228,17.9677443113178,28.23690002309109,-72.7757129818201,29.057750463592832,0.6823414106800034,0.37074144170588635,0.6193806633975562,0.3723953238821935,0.7157345643301456,0.37017423652493897,0.009529132218344998,0.02351283871158888,0.00633316435621075,0.022566176940390956,0.03633333192775019,0.02209918015384651
C.1.1.3.4.1.2.2,Part 400,C.1.1.3.4.1.2,-,False,0.8158563330559991,0.28909372274994966,24.250193033367395,28.721044428837228,15.537180751562119,28.23690002309109,39.37647631391883,29.057750463592832,1.0297092509290482,0.37074144170588635,0.9790000251639716,0.3723953238821935,1.1612455427057145,0.37017423652493897,-0.008917556040880119,0.02351283871158888,0.0040147945059103,0.022566176940390956,0.04399860010379668,0.02209918015384651
C.1.1.3.4.1.2.3,Part 401,C.1.1.3.4.1.2,-,False,0.2222717572071124,0.28909372274994966,-13.808929780498147,28.721044428837228,20.651404466480017,28.23690002309109,72.60958417318761,29.057750463592832,0.2632585799068577,0.37074144170588635,0.2820702391516388,0.3723953238821935,0.28973382773890394,0.37017423652493897,0.02805320581064509,0.02351283871158888,-0.006327180711395032,0.022566176940390956,-0.02744353798096605,0.02209918015384651
C.1.1.3.4.1.2.4,Part 402,C.1.1.3.4.1.2,-,False,0.9888013822126668,0.28909372274994966,25.683790165930986,28.721044428837228,47.29431327432394,28.23690002309109,-33.63154106773436,29.057750463592832,1.0904188596546653,0.37074144170588635,1.0730393353960321,0.3723953238821935,1.2771831703843701,0.37017423652493897,-0.031710692012962435,0.02351283871158888,-0.015609301703289464,0.022566176940390956,-0.018873175179580544,0.02209918015384651
C.1.1.3.4.1.2.5,Part 403,C.1.1.3.4.1.2,+,False,0.794274276291253,0.28909372274994966,72.8743418585509,28.721044428837228,39.760535676032305,28.23690002309109,-16.46910044364631,29.057750463592832,1.141200087811568,0.37074144170588635,1.0508460947210099,0.3723953238821935,1.045731743840879,0.37017423652493897,0.008551433170079208,0.02351283871158888,-0.025862813057664028,0.022566176940390956,-0.02199402020909095,0.02209918015384651
C.1.1.3.4.1.3,Subassembly 120,C.1.1.3.4.1,-,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C.1.1.3.4.1.3.1,Part 404,C.1.1.3.4.1.3,-,False,0.9421622136284131,0.28909372274994966,-47.65594904311001,28.721044428837228,-53.82715044543147,28.23690002309109,36.67666702531278,29.057750463592832,1.0437591953727015,0.37074144170588635,0.9793043709895538,0.3723953238821935,0.9745845104575208,0.37017423652493897,0.035738875647215035,0.02351283871158888,0.021095684951311106,0.022566176940390956,-0.045095875833028244,0.02209918015384651
C.1.1.3.4.1.3.2,Part 405,C.1.1.3.4.1.3,-,False,0.648505211758893,0.28909372274994966,31.843072921037674,28.721044428837228,-76.02740949951112,28.23690002309109,67.62630278244615,29.057750463592832,0.9037261117087232,0.37074144170588635,0.8829578768385948,0.3723953238821935,0.8634103312708705,0.37017423652493897,-0.034788890906275086,0.02351283871158888,0.007737350664627605,0.022566176940390956,-0.006804706602077034,0.02209918015384651
C.1.1.3.4.1.3.3,Part 406,C.1.1.3.4.1.3,+,False,0.6997341790245846,0.28909372274994966,79.95043797418475,28.721044428837228,-88.08560236357152,28.23690002309109,85.12953044846654,29.057750463592832,0.9176902665123767,0.37074144170588635,0.8563765098178954,0.3723953238821935,0.9557048970472372,0.37017423652493897,0.04706473445192353,0.02351283871158888,-0.03542613242964024,0.022566176940390956,-0.042300210842502545,0.02209918015384651
C.1.1.3.4.1.3.4,Part 407,C.1.1.3.4.1.3,-,False,0.5625381837503519,0.28909372274994966,89.76080897264183,28.721044428837228,27.479560999199748,28.23690002309109,75.29244753532112,29.057750463592832,0.6565068204623983,0.37074144170588635,0.6586151501643953,0.3723953238821935,0.5456336650326229,0.37017423652493897,0.010321119441103366,0.02351283871158888,-0.03817678724386985,0.022566176940390956,0.03758965539000718,0.02209918015384651
C.1.1.3.4.2,Assembly 33,C.1.1.3.4,-,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C.1.1.3.4.2.1,Subassembly 121,C.1.1.3.4.2,-,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C.1.1.3.4.2.1.1,Part 408,C.1.1.3.4.2.1,+,False,0.18278025591745972,0.28909372274994966,55.44453551992774,28.721044428837228,-0.27556465938687325,28.23690002309109,-70.84898184984922,29.057750463592832,0.2230402212027222,0.37074144170588635,0.21958040602385492,0.3723953238821935,0.21344178653409862,0.37017423652493897,0.021819800609497612,0.02351283871158888,0.0008911287761991166,0.022566176940390956,-0.0186394999023912,0.02209918015384651
C.1.1.3.4.2.1.2,Part 409,C.1.1.3.4.2.1,-,False,0.43897415247443133,0.28909372274994966,-18.61683363094926,28.721044428837228,72.86121970973909,28.23690002309109,23.037515114992857,29.057750463592832,0.44605191823287443,0.37074144170588635,0.423119749996979,0.3723953238821935,0.4591348811002982,0.37017423652493897,-0.009507339906636107,0.02351283871158888,0.016389828073156927,0.022566176940390956,-0.005493112804234082,0.02209918015384651
C.1.1.3.4.2.1.3,Part 410,C.1.1.3.4.2.1,+,False,0.4230969448143151,0.28909372274994966,-72.17906429432333,28.721044428837228,23.088056361302733,28.23690002309109,45.48424556851387,29.057750463592832,0.47713580324547084,0.37074144170588635,0.5160729656899032,0.3723953238821935,0.5112368028958486,0.37017423652493897,0.005362689733715618,0.02351283871158888,-0.013146447500463534,0.022566176940390956,0.024373738886708192,0.02209918015384651
C.1.1.3.4.2.1.4,Part 411,C.1.1.3.4.2.1,-,False,0.8920250170012005,0.28909372274994966,37.23470354452729,28.721044428837228,-52.53887167200446,28.23690002309109,-28.632713202387094,29.057750463592832,1.0363791732454524,0.37074144170588635,1.1797234902122078,0.3723953238821935,1.1593994525113964,0.37017423652493897,0.016031035594379205,0.02351283871158888,-0.04507704927717492,0.022566176940390956,0.02967864631956357,0.02209918015384651
C.1.1.3.4.2.1.5,Part 412,C.1.1.3.4.2.1,+,False,0.29362692803354,0.28909372274994966,2.241061720997095,28.721044428837228,78.95983019843698,28.23690002309109,-95.49570959061384,29.057750463592832,0.38827923413755033,0.37074144170588635,0.37646143764130113,0.3723953238821935,0.3405159154270556,0.37017423652493897,-0.017483453178526016,0.02351283871158888,-0.027673259923126595,0.022566176940390956,-0.0037475097195479373,0.02209918015384651
C.1.1.3.4.2.2,Subassembly 122,C.1.1.3.4.2,-,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C.1.1.3.4.2.2.1,Part 413,C.1.1.3.4.2.2,+,False,0.024139781995909288,0.28909372274994966,36.310502188280225,28.721044428837228,-40.669127414003015,28.23690002309109,62.32147407718003,29.057750463592832,0.02725767100247586,0.37074144170588635,0.028449406874629875,0.3723953238821935,0.029119918900478353,0.37017423652493897,-0.0011269054922727296,0.02351283871158888,0.0009569078179064694,0.022566176940390956,-0.0005473443458944047,0.02209918015384651
C.1.1.3.4.2.2.2,Part 414,C.1.1.3.4.2.2,-,False,0.14478296251338907,0.28909372274994966,-77.49893115833402,28.721044428837228,22.258880455046892,28.23690002309109,52.422992466017604,29.057750463592832,0.23362975257959445,0.37074144170588635,0.23358908022952157,0.3723953238821935,0.22890509317639687,0.37017423652493897,-0.003198497675131393,0.02351283871158888,0.0006681676007187626,0.022566176940390956,-0.0010659668910849155,0.02209918015384651
C.1.1.3.4.2.3,Subassembly 123,C.1.1.3.4.2,-,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C.1.1.3.4.2.3.1,Part 415,C.1.1.3.4.2.3,+,False,0.06433200815482996,0.28909372274994966,-62.4487120192498,28.721044428837228,13.181356946006417,28.23690002309109,-18.05400256998837,29.057750463592832,0.08566464022186969,0.37074144170588635,0.07957924592555442,0.3723953238821935,0.07906301086929615,0.37017423652493897,-0.00036168274917020086,0.02351283871158888,0.002018733544854123,0.022566176940390956,0.0005957072987563077,0.02209918015384651
C.1.1.3.4.2.3.2,Part 416,C.1.1.3.4.2.3,-,False,0.10031190048041753,0.28909372274994966,71.95553602650762,28.721044428837228,82.88714457303286,28.23690002309109,8.078076411038637,29.057750463592832,0.10514094988994091,0.37074144170588635,0.11587802145332216,0.3723953238821935,0.11635948471954839,0.37017423652493897,0.00845071023177046,0.02351283871158888,0.003539751587460147,0.022566176940390956,-0.001929995543931993,0.02209918015384651
C.1.1.3.4.2.3.3,Part 417,C.1.1.3.4.2.3,-,False,0.5723079992267304,0.28909372274994966,-66.13396527245641,28.721044428837228,-49.28406924009323,28.23690002309109,-25.011775083839893,29.057750463592832,0.6609021357116578,0.37074144170588635,0.6154983600102096,0.3723953238821935,0.6562060659766807,0.37017423652493897,0.020567430151987084,0.02351283871158888,0.01615066952888317,0.022566176940390956,-0.01762408074186115,0.02209918015384651
C.1.1.3.4.2.3.4,Part 418,C.1.1.3.4.2.3,-,False,0.2637710998051334,0.28909372274994966,-79.26640072837472,28.721044428837228,64.68511871062219,28.23690002309109,4.939874680712819,29.057750463592832,0.3782530263720684,0.37074144170588635,0.41130659593939833,0.3723953238821935,0.3772507662053588,0.37017423652493897,0.007664042749313265,0.02351283871158888,-0.0004993204632608903,0.022566176940390956,-0.006820167317350705,0.02209918015384651
C.1.1.3.4.3,Assembly 34,C.1.1.3.4,-,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C.1.1.3.4.3.1,Subassembly 124,C.1.1.3.4.3,-,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C.1.1.3.4.3.1.1,Part 419,C.1.1.3.4.3.1,-,False,0.9094892434936482,0.28909372274994966,31.119699776172638,28.721044428837228,2.8392952401190996,28.23690002309109,69.49903233908117,29.057750463592832,1.1504223119759562,0.37074144170588635,1.1416502130204527,0.3723953238821935,1.1305561568253273,0.37017423652493897,0.012050616902505026,0.02351283871158888,-0.05505218775244497,0.022566176940390956,0.14646742835867904,0.02209918015384651
C.1.1.3.4.3.1.2,Part 420,C.1.1.3.4.3.1,+,False,0.056092325994046406,0.28909372274994966,-42.156867450103164,28.721044428837228,56.02856012992561,28.23690002309109,5.715644173324108,29.057750463592832,0.06504277006679979,0.37074144170588635,0.06544339871914866,0.3723953238821935,0.06000423625942878,0.37017423652493897,-0.005251276244350761,0.02351283871158888,0.00023519043571815527,0.022566176940390956,0.00031209772740813774,0.02209918015384651
C.1.1.3.4.3.1.3,Part 421,C.1.1.3.4.3.1,+,False,0.7712667896512431,0.28909372274994966,50.49127829261124,28.721044428837228,34.31079708971083,28.23690002309109,-74.79756544344127,29.057750463592832,0.9871082772418219,0.37074144170588635,1.135314894551172,0.3723953238821935,0.958963437482463,0.37017423652493897,-0.015573484141639272,0.02351283871158888,0.03863617195036039,0.022566176940390956,0.006372216276006405,0.02209918015384651
C.1.1.3.4.3.1.4,Part 422,C.1.1.3.4.3.1,+,False,0.004991268917685375,0.28909372274994966,-87.43514423258603,28.721044428837228,54.64492975734174,28.23690002309109,46.778071066364646,29.057750463592832,0.006088800972864968,0.37074144170588635,0.007678660092115591,0.3723953238821935,0.0059435410288471505,0.37017423652493897,0.000131165732127468,0.02351283871158888,8.949518996066784e-06,0.022566176940390956,-8.833961850856149e-05,0.02209918015384651
C.1.1.3.4.3.1.5,Part 423,C.1.1.3.4.3.1,+,False,0.20979108423204162,0.28909372274994966,-35.78577642329037,28.721044428837228,-25.91273649595678,28.23690002309109,14.792789099738002,29.057750463592832,0.22360810381027588,0.37074144170588635,0.27521734285092225,0.3723953238821935,0.24899191416365518,0.37017423652493897,0.0072782882331234805,0.02351283871158888,0.0041285929694535465,0.022566176940390956,-0.013297867711905137,0.02209918015384651
C.1.1.3.4.3.2,Subassembly 125,C.1.1.3.4.3,-,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C.1.1.3.4.3.2.1,Part 424,C.1.1.3.4.3.2,-,False,0.7085896115608048,0.28909372274994966,50.68416763097048,28.721044428837228,82.89898103103042,28.23690002309109,71.7518663033843,29.057750463592832,0.9043909380336036,0.37074144170588635,1.0121323017280928,0.3723953238821935,0.8309264105436839,0.37017423652493897,0.021018447601426845,0.02351283871158888,0.01599300158227033,0.022566176940390956,0.020155343136182443,0.02209918015384651
C.1.1.3.4.3.2.2,Part 425,C.1.1.3.4.3.2,-,False,0.6071510485748295,0.28909372274994966,51.124310214072466,28.721044428837228,-40.69296699017286,28.23690002309109,-34.6518465783447,29.057750463592832,0.9696378865536255,0.37074144170588635,0.7297743049644179,0.3723953238821935,0.7529669742050189,0.37017423652493897,-0.00981735626742393,0.02351283871158888,-0.010655605892752287,0.022566176940390956,0.0001062941215031453,0.02209918015384651
C.1.1.3.4.3.2.3,Part 426,C.1.1.3.4.3.2,-,False,0.3420617082384415,0.28909372274994966,55.06562381051481,28.721044428837228,-19.12492853589356,28.23690002309109,-51.139960857108235,29.057750463592832,0.4226112484799215,0.37074144170588635,0.4280910250588482,0.3723953238821935,0.5254632884728919,0.37017423652493897,0.013279943992562025,0.02351283871158888,-0.00445438574511089,0.022566176940390956,-0.0005948309692246035,0.02209918015384651
C.1.1.3.4.3.3,Subassembly 126,C.1.1.3.4.3,-,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C.1.1.3.4.3.3.1,Part 427,C.1.1.3.4.3.3,+,False,0.1619111926262267,0.28909372274994966,39.433434093371034,28.721044428837228,77.78569520451128,28.23690002309109,40.61036272905767,29.057750463592832,0.24154281886653436,0.37074144170588635,0.22907819321482933,0.3723953238821935,0.21653905545625635,0.37017423652493897,0.0021217997868077194,0.02351283871158888,0.0022567388079550985,0.022566176940390956,0.006999220167089734,0.02209918015384651
C.1.1.3.4.3.3.2,Part 428,C.1.1.3.4.3.3,+,False,0.11763801411306486,0.28909372274994966,38.77464202232659,28.721044428837228,95.31572475098073,28.23690002309109,-95.81605116836727,29.057750463592832,0.1643331654313929,0.37074144170588635,0.16215992295845438,0.3723953238821935,0.1714428350223776,0.37017423652493897,0.010306780963460351,0.02351283871158888,-0.0025066130310973473,0.022566176940390956,-0.005056696363882812,0.02209918015384651
C.1.1.3.4.3.4,Subassembly 127,C.1.1.3.4.3,-,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
